"116","9","太平區","411"
"117","9","大里區","412"
"118","9","霧峰區","413"
"119","9","烏日區","414"
"120","9","豐原區","420"
"121","9","后里區","421"
"122","9","石岡區","422"
"123","9","東勢區","423"
"124","9","和平區","424"
"125","9","新社區","426"
"126","9","潭子區","427"
"127","9","大雅區","428"
"128","9","神岡區","429"
"129","9","大肚區","432"
"130","9","沙鹿區","433"
"131","9","龍井區","434"
"132","9","梧棲區","435"
"133","9","清水區","436"
"134","9","大甲區","437"
"135","9","外埔區","438"
"136","9","大安區","439"
"137","10","彰化市","500"
"138","10","芬園鄉","502"
"139","10","花壇鄉","503"
